Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6
0.0,0.0,-30.0,0.0,0.0,30.0,43877903.74223313,-0.14018791370304745,-0.06066794245452176,0.13158610910572932,-0.10551229797751957,-0.03364364611715977
0.0,0.0,-30.0,0.0,30.0,-30.0,43877903.79461767,-0.14018791370304745,-0.06066794245452177,0.1315861091057302,-0.053127681844332544,0.19697038389276122
0.0,0.0,-30.0,0.0,30.0,0.0,43877903.436777614,-0.14018791370304745,-0.06066794245452177,0.13158610910572932,0.1441858945890472,-0.004432207993594641
0.0,0.0,-30.0,0.0,30.0,30.0,43877904.14738608,-0.14018791370304745,-0.06066794245452177,0.13158610910572932,0.29964073000799424,-0.19833773291119183
0.0,0.0,-30.0,30.0,-30.0,-30.0,43877900.97418197,-0.14018791370304745,-0.060667942454521756,-128.05923623021496,0.006459264604937096,-0.2034434868948582
0.0,0.0,-30.0,30.0,-30.0,0.0,43877900.83649422,-0.14018791370304745,-0.06066794245452177,-128.05923623021496,-0.13122847916738126,-0.05019374657776245
0.0,0.0,-30.0,30.0,-30.0,30.0,43877900.63553113,-0.14018791370304745,-0.060667942454521784,-128.05923623021496,-0.33219157989600057,0.1879585705250385
0.0,0.0,-30.0,30.0,0.0,-30.0,43877900.81644887,-0.14018791370304742,-0.06066794245452174,-131.1408594736307,-2.4397717769979743,-0.020982308454197393
0.0,0.0,-30.0,30.0,0.0,0.0,43877901.009723656,-0.14018791370304745,-0.06066794245452177,-133.96052852114678,-10.382091692318102,24.49103113478363
0.0,0.0,-30.0,30.0,0.0,30.0,43877901.38611411,-0.14018791370304742,-0.06066794245452174,-131.1408594736307,-2.3940102384138067,-0.03364364611715978
0.0,0.0,-30.0,30.0,30.0,-30.0,43877901.43849873,-0.14018791370304745,-0.06066794245452177,-123.36231420315225,0.5814200436561006,0.19697038389276125
0.0,0.0,-30.0,30.0,30.0,0.0,43877901.096283555,-0.14018791370304745,-0.060667942454521756,-123.36231420315225,0.7787336200894807,-0.004432207993594648
0.0,0.0,-30.0,30.0,30.0,30.0,43877901.80689218,-0.14018791370304745,-0.06066794245452177,-123.36231420315225,0.9341884555084272,-0.19833773291119183
0.0,0.0,0.0,-30.0,-30.0,-30.0,43877900.991750576,11.440765955250678,-6.602498994955685,132.75938639737765,0.006459264604937093,-0.2034434868948582
0.0,0.0,0.0,-30.0,-30.0,0.0,43877900.85406283,11.440765955250674,-6.60249899495568,132.75938639737763,-0.13122847916738126,-0.05019374657776243
0.0,0.0,0.0,-30.0,-30.0,30.0,43877900.65309973,11.440765955250678,-6.602498994955683,132.75938639737765,-0.3321915798960007,0.1879585705250385
0.0,0.0,0.0,-30.0,0.0,-30.0,43877900.83401747,11.440765955250678,-6.602498994955682,132.75938639737765,-0.15127383656168733,-0.020982308454197365
0.0,0.0,0.0,-30.0,0.0,0.0,43877900.47213855,11.440765955250674,-6.602498994955683,132.75938639737763,0.042000951793675516,-0.1770678804353787
0.0,0.0,0.0,-30.0,0.0,30.0,43877901.403682716,11.440765955250678,-6.602498994955682,132.75938639737765,-0.10551229797751957,-0.03364364611715977
0.0,0.0,0.0,-30.0,30.0,-30.0,43877901.45606733,11.440765955250674,-6.602498994955686,132.75938639737763,-0.053127681844332544,0.19697038389276125
0.0,0.0,0.0,-30.0,30.0,0.0,43877901.1294772,11.440765955250678,-6.602498994955683,132.75938639737765,0.14418589458904718,-0.004432207993594643
0.0,0.0,0.0,-30.0,30.0,30.0,43877901.82446078,11.440765955250678,-6.602498994955682,132.75938639737765,0.2996407300079943,-0.19833773291119186
0.0,0.0,0.0,0.0,-30.0,-30.0,43877903.20076399,3.2514660901525794,-3.9589280518955796,4.859345520366631,0.006459264604937093,-0.2034434868948582
0.0,0.0,0.0,0.0,-30.0,0.0,43877903.078701295,3.2514660901525794,-3.9589280518955805,4.85934552036663,-0.13122847916738126,-0.05019374657776242
0.0,0.0,0.0,0.0,-30.0,30.0,43877902.87773819,3.251466090152581,-3.958928051895582,4.859345520366629,-0.3321915798960006,0.1879585705250385
0.0,0.0,0.0,0.0,0.0,-30.0,43877903.04303089,3.2514660901525803,-3.9589280518955814,4.859345520366631,-0.15127383656168736,-0.020982308454197393
0.0,0.0,0.0,0.0,0.0,0.0,43877902.69677705,3.2514660901525803,-3.9589280518955814,0.5895286286515332,-2.9345373053720767,5.392998553774968
0.0,0.0,0.0,0.0,0.0,30.0,43877903.62832118,3.2514660901525785,-3.958928051895581,4.859345520366628,-0.10551229797751957,-0.03364364611715977
0.0,0.0,0.0,0.0,30.0,-30.0,43877903.69633083,3.251466090152581,-3.958928051895581,4.85934552036663,-0.05312768184433253,0.19697038389276122
0.0,0.0,0.0,0.0,30.0,0.0,43877903.33849062,3.2514660901525803,-3.9589280518955805,4.85934552036663,0.1441858945890472,-0.0044322079935946454
0.0,0.0,0.0,0.0,30.0,30.0,43877904.04909917,3.251466090152581,-3.9589280518955805,4.859345520366629,0.2996407300079943,-0.19833773291119186
0.0,0.0,0.0,30.0,-30.0,-30.0,43877900.87589506,-0.04190100157470151,0.02768322774872691,-128.05923623021496,0.006459264604937093,-0.20344348689485817
0.0,0.0,0.0,30.0,-30.0,0.0,43877900.73820731,-0.0419010015747015,0.02768322774872692,-128.05923623021496,-0.13122847916738123,-0.05019374657776246
0.0,0.0,0.0,30.0,-30.0,30.0,43877900.537244216,-0.041901001574701495,0.02768322774872692,-128.05923623021496,-0.3321915798960006,0.18795857052503848
0.0,0.0,0.0,30.0,0.0,-30.0,43877900.718161955,-0.04190100157470151,0.02768322774872692,-131.1408594736307,-2.4397717769979743,-0.020982308454197365
0.0,0.0,0.0,30.0,0.0,0.0,43877900.35628303,-0.0419010015747015,0.027683227748726905,-133.96052852114678,-10.382091692318102,24.49103113478363
0.0,0.0,0.0,30.0,0.0,30.0,43877901.2878272,-0.04190100157470151,0.02768322774872691,-131.1408594736307,-2.3940102384138067,-0.03364364611715978
0.0,0.0,0.0,30.0,30.0,-30.0,43877901.340211816,-0.0419010015747015,0.027683227748726905,-123.36231420315225,0.5814200436561004,0.19697038389276122
0.0,0.0,0.0,30.0,30.0,0.0,43877901.01362169,-0.04190100157470151,0.02768322774872692,-123.36231420315225,0.7787336200894802,-0.0044322079935946515
0.0,0.0,0.0,30.0,30.0,30.0,43877901.70860519,-0.041901001574701516,0.0276832277487269,-123.36231420315225,0.9341884555084278,-0.19833773291119183
0.0,0.0,30.0,-30.0,-30.0,-30.0,43877901.5974005,12.264537766128086,1.757551507116048,147.37917142446523,0.0064592646049370945,-0.20344348689485817
0.0,0.0,30.0,-30.0,-30.0,0.0,43877901.45971275,12.264537766128086,1.7575515071160481,147.37917142446523,-0.13122847916738126,-0.050193746577762446
0.0,0.0,30.0,-30.0,-30.0,30.0,43877901.25874966,12.264537766128086,1.7575515071160481,147.37917142446523,-0.3321915798960006,0.18795857052503853
0.0,0.0,30.0,-30.0,0.0,-30.0,43877901.439667396,12.264537766128086,1.7575515071160481,147.37917142446523,-0.1512738365616873,-0.020982308454197393
0.0,0.0,30.0,-30.0,0.0,0.0,43877901.632942185,12.264537766128086,1.7575515071160464,147.37917142446523,0.04200095179367552,-0.17706788043537872
0.0,0.0,30.0,-30.0,0.0,30.0,43877902.00933264,12.264537766128086,1.757551507116049,147.37917142446523,-0.10551229797751957,-0.03364364611715975
0.0,0.0,30.0,-30.0,30.0,-30.0,43877901.53781355,12.264537766128086,1.7575515071160497,147.37917142446523,-0.05312768184433253,0.19697038389276125
0.0,0.0,30.0,-30.0,30.0,0.0,43877901.73512713,12.264537766128086,1.757551507116046,147.37917142446523,0.1441858945890472,-0.004432207993594648
0.0,0.0,30.0,-30.0,30.0,30.0,43877901.874957,12.264537766128086,1.7575515071160477,147.37917142446528,0.29964073000799424,-0.19833773291119186
0.0,0.0,30.0,0.0,-30.0,-30.0,43877903.806414,3.971725264710681,-5.18790839355559,0.13158610910572932,0.006459264604937086,-0.2034434868948582
0.0,0.0,30.0,0.0,-30.0,0.0,43877903.68435121,3.971725264710681,-5.187908393555588,0.1315861091057302,-0.13122847916738126,-0.050193746577762474
0.0,0.0,30.0,0.0,-30.0,30.0,43877903.48338812,3.971725264710681,-5.187908393555588,0.13158610910572932,-0.3321915798960006,0.18795857052503848
0.0,0.0,30.0,0.0,0.0,-30.0,43877903.66430586,3.971725264710681,-5.187908393555591,0.13158610910572932,-0.1512738365616873,-0.02098230845419742
0.0,0.0,30.0,0.0,0.0,0.0,43877903.8419556,3.971725264710681,-5.187908393555588,-4.138230782609367,-2.9345373053720785,5.392998553774972
0.0,0.0,30.0,0.0,0.0,30.0,43877904.233971104,3.971725264710681,-5.18790839355559,0.13158610910572932,-0.10551229797751957,-0.03364364611715977
0.0,0.0,30.0,0.0,30.0,-30.0,43877903.762452014,3.971725264710681,-5.187908393555588,0.13158610910572932,-0.05312768184433253,0.19697038389276122
0.0,0.0,30.0,0.0,30.0,0.0,43877903.94414063,3.971725264710681,-5.187908393555588,0.1315861091057302,0.1441858945890472,-0.004432207993594649
0.0,0.0,30.0,0.0,30.0,30.0,43877904.099595465,3.971725264710681,-5.187908393555587,0.13158610910572932,0.29964073000799424,-0.19833773291119183
0.0,0.0,30.0,30.0,-30.0,-30.0,43877901.48154498,3.971725264710681,-5.187908393555588,-128.05923623021496,0.006459264604937099,-0.2034434868948582
0.0,0.0,30.0,30.0,-30.0,0.0,43877901.343857236,3.971725264710681,-5.187908393555587,-128.05923623021496,-0.13122847916738123,-0.05019374657776247
0.0,0.0,30.0,30.0,-30.0,30.0,43877901.142894134,3.971725264710681,-5.187908393555588,-128.05923623021496,-0.3321915798960006,0.1879585705250385
0.0,0.0,30.0,30.0,0.0,-30.0,43877901.32381188,3.971725264710681,-5.187908393555588,-131.1408594736307,-2.4397717769979743,-0.02098230845419738
0.0,0.0,30.0,30.0,0.0,0.0,43877901.51708667,3.971725264710681,-5.1879083935555865,-133.96052852114678,-10.382091692318102,24.49103113478363
0.0,0.0,30.0,30.0,0.0,30.0,43877901.89347713,3.971725264710681,-5.187908393555588,-131.1408594736307,-2.3940102384138067,-0.03364364611715978
0.0,0.0,30.0,30.0,30.0,-30.0,43877901.42195804,3.971725264710681,-5.187908393555588,-123.36231420315225,0.5814200436561006,0.19697038389276125
0.0,0.0,30.0,30.0,30.0,0.0,43877901.61927161,3.971725264710681,-5.187908393555586,-123.36231420315225,0.7787336200894802,-0.004432207993594645
0.0,0.0,30.0,30.0,30.0,30.0,43877901.759101406,3.971725264710681,-5.18790839355559,-123.36231420315225,0.9341884555084273,-0.1983377329111919
0.0,30.0,-30.0,-30.0,-30.0,-30.0,43877900.861782156,0.0880674187521716,0.027543674645493336,126.63765355822416,0.006459264604937101,-0.20344348689485817
0.0,30.0,-30.0,-30.0,-30.0,0.0,43877900.72409441,0.0880674187521716,0.02754367464549335,126.63765355822416,-0.13122847916738123,-0.05019374657776248
0.0,30.0,-30.0,-30.0,-30.0,30.0,43877900.50750635,0.0880674187521716,0.027543674645493347,126.63765355822416,-0.3321915798960007,0.18795857052503856
0.0,30.0,-30.0,-30.0,0.0,-30.0,43877900.70404905,0.08806741875217161,0.027543674645493343,126.63765355822416,-0.15127383656168733,-0.02098230845419738
0.0,30.0,-30.0,-30.0,0.0,0.0,43877900.34217013,0.0880674187521716,0.027543674645493343,126.63765355822416,0.04200095179367552,-0.1770678804353787
0.0,30.0,-30.0,-30.0,0.0,30.0,43877901.2737143,0.08806741875217161,0.027543674645493343,126.63765355822416,-0.10551229797751956,-0.03364364611715977
0.0,30.0,-30.0,-30.0,30.0,-30.0,43877901.32609891,0.08806741875217161,0.027543674645493336,126.63765355822416,-0.05312768184433254,0.19697038389276128
0.0,30.0,-30.0,-30.0,30.0,0.0,43877900.99950878,0.08806741875217161,0.027543674645493357,126.63765355822416,0.1441858945890472,-0.004432207993594655
0.0,30.0,-30.0,-30.0,30.0,30.0,43877900.59980991,0.08806741875217158,0.027543674645493336,126.63765355822416,0.2996407300079943,-0.1983377329111918
0.0,30.0,-30.0,0.0,-30.0,-30.0,43877903.08642062,0.0880674187521716,0.027543674645493364,0.13158610910572932,0.006459264604937093,-0.2034434868948582
0.0,30.0,-30.0,0.0,-30.0,0.0,43877902.948732875,0.0880674187521716,0.02754367464549333,0.13158610910572932,-0.13122847916738126,-0.05019374657776246
0.0,30.0,-30.0,0.0,-30.0,30.0,43877902.74776977,0.0880674187521716,0.027543674645493336,0.13158610910572932,-0.3321915798960006,0.18795857052503853
0.0,30.0,-30.0,0.0,0.0,-30.0,43877902.92868751,0.08806741875217158,0.02754367464549335,0.13158610910572932,-0.15127383656168733,-0.020982308454197393
0.0,30.0,-30.0,0.0,0.0,0.0,43877902.56680859,0.08806741875217158,0.027543674645493323,-4.1382307826093685,-2.9345373053720807,5.392998553774972
0.0,30.0,-30.0,0.0,0.0,30.0,43877903.49835276,0.08806741875217161,0.02754367464549334,0.13158610910572932,-0.10551229797751958,-0.03364364611715977
0.0,30.0,-30.0,0.0,30.0,-30.0,43877903.56636234,0.08806741875217158,0.027543674645493343,0.1315861091057311,-0.05312768184433253,0.19697038389276125
0.0,30.0,-30.0,0.0,30.0,0.0,43877903.20852228,0.08806741875217161,0.027543674645493336,0.13158610910572932,0.14418589458904718,-0.004432207993594627
0.0,30.0,-30.0,0.0,30.0,30.0,43877902.82444833,0.08806741875217158,0.02754367464549333,0.13158610910572932,0.2996407300079943,-0.19833773291119186
0.0,30.0,-30.0,30.0,-30.0,-30.0,43877900.74592663,0.08806741875217161,0.027543674645493343,-128.05923623021496,0.00645926460493709,-0.2034434868948582
0.0,30.0,-30.0,30.0,-30.0,0.0,43877900.60823889,0.0880674187521716,0.02754367464549335,-128.05923623021496,-0.13122847916738126,-0.05019374657776245
0.0,30.0,-30.0,30.0,-30.0,30.0,43877900.39165075,0.0880674187521716,0.027543674645493357,-128.05923623021496,-0.3321915798960006,0.1879585705250385
0.0,30.0,-30.0,30.0,0.0,-30.0,43877900.588193536,0.0880674187521716,0.02754367464549333,-131.1408594736307,-2.4397717769979743,-0.02098230845419738
0.0,30.0,-30.0,30.0,0.0,0.0,43877900.22631461,0.08806741875217158,0.027543674645493343,-133.96052852114678,-10.382091692318104,24.49103113478363
0.0,30.0,-30.0,30.0,0.0,30.0,43877901.15785878,0.0880674187521716,0.027543674645493364,-131.1408594736307,-2.3940102384138067,-0.03364364611715977
0.0,30.0,-30.0,30.0,30.0,-30.0,43877901.2102434,0.0880674187521716,0.027543674645493343,-123.36231420315225,0.5814200436561004,0.19697038389276128
0.0,30.0,-30.0,30.0,30.0,0.0,43877900.88365327,0.0880674187521716,0.027543674645493357,-123.36231420315225,0.7787336200894802,-0.004432207993594638
0.0,30.0,-30.0,30.0,30.0,30.0,43877900.48395439,0.08806741875217158,0.027543674645493336,-123.36231420315225,0.9341884555084273,-0.19833773291119186
0.0,30.0,0.0,-30.0,-30.0,-30.0,43877900.81872448,0.13112509209124024,0.0808161961161264,126.63765355822416,0.006459264604937098,-0.2034434868948582
0.0,30.0,0.0,-30.0,-30.0,0.0,43877900.68103673,0.1311250920912402,0.0808161961161264,126.63765355822416,-0.13122847916738126,-0.05019374657776245
0.0,30.0,0.0,-30.0,-30.0,30.0,43877900.464448676,0.13112509209124024,0.0808161961161264,126.63765355822416,-0.3321915798960006,0.1879585705250385
0.0,30.0,0.0,-30.0,0.0,-30.0,43877900.66099138,0.1311250920912402,0.08081619611612638,126.63765355822416,-0.1512738365616873,-0.020982308454197365
0.0,30.0,0.0,-30.0,0.0,0.0,43877900.85426617,0.1311250920912402,0.0808161961161264,126.63765355822416,0.042000951793675516,-0.1770678804353787
0.0,30.0,0.0,-30.0,0.0,30.0,43877901.230656624,0.13112509209124024,0.08081619611612641,126.63765355822416,-0.10551229797751957,-0.03364364611715977
0.0,30.0,0.0,-30.0,30.0,-30.0,43877900.75913753,0.13112509209124024,0.0808161961161264,126.63765355822416,-0.05312768184433253,0.19697038389276125
0.0,30.0,0.0,-30.0,30.0,0.0,43877900.95645111,0.13112509209124024,0.0808161961161264,126.63765355822416,0.1441858945890472,-0.004432207993594648
0.0,30.0,0.0,-30.0,30.0,30.0,43877901.11190595,0.1311250920912402,0.08081619611612638,126.63765355822416,0.2996407300079943,-0.19833773291119183
0.0,30.0,0.0,0.0,-30.0,-30.0,43877903.0277379,0.1311250920912402,0.08081619611612637,0.1315861091057311,0.0064592646049371,-0.2034434868948582
0.0,30.0,0.0,0.0,-30.0,0.0,43877902.905675195,0.1311250920912402,0.08081619611612638,0.1315861091057302,-0.13122847916738123,-0.050193746577762446
0.0,30.0,0.0,0.0,-30.0,30.0,43877902.7047121,0.1311250920912402,0.0808161961161264,0.13158610910572932,-0.3321915798960007,0.18795857052503853
0.0,30.0,0.0,0.0,0.0,-30.0,43877902.88562984,0.13112509209124024,0.0808161961161264,0.1315861091057302,-0.15127383656168733,-0.020982308454197365
0.0,30.0,0.0,0.0,0.0,0.0,43877903.07890463,0.13112509209124018,0.0808161961161264,-4.138230782609367,-2.9345373053720785,5.392998553774972
0.0,30.0,0.0,0.0,0.0,30.0,43877903.455295086,0.13112509209124024,0.0808161961161264,0.13158610910572932,-0.10551229797751956,-0.033643646117159795
0.0,30.0,0.0,0.0,30.0,-30.0,43877902.983775996,0.1311250920912402,0.0808161961161264,0.1315861091057302,-0.05312768184433254,0.19697038389276122
0.0,30.0,0.0,0.0,30.0,0.0,43877903.16546453,0.13112509209124024,0.0808161961161264,0.1315861091057302,0.1441858945890472,-0.0044322079935946584
0.0,30.0,0.0,0.0,30.0,30.0,43877903.320919365,0.1311250920912402,0.08081619611612638,0.13158610910572932,0.2996407300079943,-0.19833773291119183
0.0,30.0,0.0,30.0,-30.0,-30.0,43877900.70286896,0.13112509209124024,0.08081619611612641,-128.05923623021496,0.006459264604937093,-0.20344348689485817
0.0,30.0,0.0,30.0,-30.0,0.0,43877900.56518122,0.1311250920912402,0.0808161961161264,-128.05923623021496,-0.13122847916738126,-0.050193746577762446
0.0,30.0,0.0,30.0,-30.0,30.0,43877900.34859315,0.13112509209124024,0.0808161961161264,-128.05923623021496,-0.3321915798960006,0.1879585705250385
0.0,30.0,0.0,30.0,0.0,-30.0,43877900.54513586,0.13112509209124024,0.08081619611612641,-131.1408594736307,-2.4397717769979743,-0.02098230845419738
0.0,30.0,0.0,30.0,0.0,0.0,43877900.73841065,0.13112509209124024,0.0808161961161264,-133.96052852114678,-10.382091692318102,24.49103113478363
0.0,30.0,0.0,30.0,0.0,30.0,43877901.11480111,0.13112509209124024,0.0808161961161264,-131.1408594736307,-2.3940102384138067,-0.03364364611715977
0.0,30.0,0.0,30.0,30.0,-30.0,43877900.64328202,0.13112509209124024,0.0808161961161264,-123.36231420315225,0.5814200436561006,0.19697038389276122
0.0,30.0,0.0,30.0,30.0,0.0,43877900.840595596,0.1311250920912402,0.0808161961161264,-123.36231420315225,0.7787336200894802,-0.0044322079935946584
0.0,30.0,0.0,30.0,30.0,30.0,43877900.99605043,0.1311250920912402,0.0808161961161264,-123.36231420315225,0.9341884555084272,-0.19833773291119183
0.0,30.0,30.0,-30.0,-30.0,-30.0,43877900.701107875,0.4389719617645637,6.448609437182827,128.2329233323422,0.006459264604937102,-0.20344348689485817
0.0,30.0,30.0,-30.0,-30.0,0.0,43877900.56342013,0.4389719617645637,6.448609437182829,128.2329233323422,-0.13122847916738123,-0.05019374657776245
0.0,30.0,30.0,-30.0,-30.0,30.0,43877900.36245703,0.4389719617645637,6.448609437182828,128.2329233323422,-0.3321915798960007,0.18795857052503856
0.0,30.0,30.0,-30.0,0.0,-30.0,43877900.54337478,0.4389719617645637,6.448609437182827,128.2329233323422,-0.15127383656168733,-0.020982308454197393
0.0,30.0,30.0,-30.0,0.0,0.0,43877900.736649565,0.4389719617645645,6.44860943718283,128.2329233323422,0.042000951793675516,-0.17706788043537872
0.0,30.0,30.0,-30.0,0.0,30.0,43877900.0339826,0.4389719617645645,6.448609437182829,128.2329233323422,-0.10551229797751956,-0.03364364611715978
0.0,30.0,30.0,-30.0,30.0,-30.0,43877900.641520925,0.4389719617645645,6.448609437182829,128.2329233323422,-0.05312768184433254,0.19697038389276125
0.0,30.0,30.0,-30.0,30.0,0.0,43877900.8388345,0.4389719617645637,6.448609437182827,128.2329233323422,0.1441858945890472,-0.0044322079935946515
0.0,30.0,30.0,-30.0,30.0,30.0,43877900.99428934,0.4389719617645636,6.448609437182836,128.2329233323422,0.2996407300079943,-0.19833773291119186
0.0,30.0,30.0,0.0,-30.0,-30.0,43877902.92574634,0.2753973907481936,6.995750967197508,0.13158610910572932,0.006459264604937093,-0.2034434868948582
0.0,30.0,30.0,0.0,-30.0,0.0,43877902.788058594,0.2753973907481935,6.995750967197524,0.1315861091057302,-0.13122847916738123,-0.05019374657776247
0.0,30.0,30.0,0.0,-30.0,30.0,43877902.58709549,0.2753973907481936,6.995750967197509,0.13158610910572932,-0.3321915798960007,0.18795857052503853
0.0,30.0,30.0,0.0,0.0,-30.0,43877902.76801324,0.2753973907481936,6.9957509671975115,0.13158610910572932,-0.15127383656168733,-0.020982308454197365
0.0,30.0,30.0,0.0,0.0,0.0,43877902.94566306,0.27539739074819336,6.995750967197513,-4.138230782609367,-2.9345373053720767,5.392998553774969
0.0,30.0,30.0,0.0,0.0,30.0,43877902.258621074,0.2753973907481942,6.995750967197513,0.13158610910572932,-0.10551229797751957,-0.03364364611715978
0.0,30.0,30.0,0.0,30.0,-30.0,43877902.86615939,0.27539739074819336,6.9957509671975115,0.1315861091057302,-0.053127681844332544,0.19697038389276122
0.0,30.0,30.0,0.0,30.0,0.0,43877903.04784792,0.2753973907481936,6.995750967197513,0.1315861091057311,0.14418589458904724,-0.0044322079935946515
0.0,30.0,30.0,0.0,30.0,30.0,43877903.203302756,0.27539739074819314,6.9957509671975115,0.13158610910572932,0.2996407300079943,-0.19833773291119186
0.0,30.0,30.0,30.0,-30.0,-30.0,43877900.58525236,0.2753973907481936,6.995750967197513,-128.05923623021496,0.006459264604937095,-0.2034434868948582
0.0,30.0,30.0,30.0,-30.0,0.0,43877900.44756462,0.2753973907481936,6.9957509671975115,-128.05923623021496,-0.13122847916738126,-0.05019374657776247
0.0,30.0,30.0,30.0,-30.0,30.0,43877900.246601515,0.2753973907481936,6.9957509671975115,-128.05923623021496,-0.3321915798960006,0.18795857052503853
0.0,30.0,30.0,30.0,0.0,-30.0,43877900.427519254,0.2753973907481936,6.995750967197523,-131.1408594736307,-2.4397717769979743,-0.02098230845419738
0.0,30.0,30.0,30.0,0.0,0.0,43877900.62079404,0.27539739074819336,6.9957509671975115,-133.96052852114678,-10.382091692318102,24.49103113478363
0.0,30.0,30.0,30.0,0.0,30.0,43877899.91812708,0.27539739074819425,6.995750967197514,-131.1408594736307,-2.3940102384138067,-0.03364364611715977
0.0,30.0,30.0,30.0,30.0,-30.0,43877900.52566541,0.27539739074819336,6.995750967197513,-123.36231420315225,0.5814200436561006,0.19697038389276125
0.0,30.0,30.0,30.0,30.0,0.0,43877900.72297899,0.2753973907481937,6.995750967197525,-123.36231420315225,0.7787336200894802,-0.004432207993594617
0.0,30.0,30.0,30.0,30.0,30.0,43877900.87843382,0.27539739074819325,6.9957509671975115,-123.36231420315225,0.9341884555084273,-0.1983377329111919
30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-2372500928837282.5,-0.42961330748661253,0.04639662582441227,25.00485252699461,-0.15127383656168733,-0.02098230845419738
30.0,-30.0,-30.0,-30.0,-30.0,0.0,-2372500928837282.5,-0.4296133074866126,0.04639662582441226,25.004852526994583,0.04200095179367552,-0.1770678804353787
30.0,-30.0,-30.0,-30.0,-30.0,30.0,-2372500928837282.5,-0.42961330748661253,0.04639662582441227,25.00485252699461,-0.10551229797751957,-0.03364364611715977
30.0,-30.0,-30.0,-30.0,0.0,-30.0,-2372500928837282.5,-0.42961330748661253,0.046396625824412285,25.004852526994604,-0.05312768184433253,0.19697038389276128
30.0,-30.0,-30.0,-30.0,0.0,0.0,-2372500928837282.5,-0.42961330748661253,0.0463966258244123,25.004852526994583,0.1441858945890472,-0.004432207993594645
30.0,-30.0,-30.0,-30.0,0.0,30.0,-2372500928837282.0,-0.42961330748661253,0.046396625824412244,25.00485252699461,0.2996407300079943,-0.19833773291119186
30.0,-30.0,-30.0,-30.0,30.0,-30.0,-2372500928837282.0,-0.4296133074866126,0.046396625824412244,25.00485252699461,0.13488379265437825,0.08174824305494231
30.0,-30.0,-30.0,-30.0,30.0,0.0,-2372500928837282.5,-0.4296133074866126,0.04639662582441227,25.00485252699461,0.0024808147937223136,0.17570053141694808
30.0,-30.0,-30.0,-30.0,30.0,30.0,-2372500928837281.0,-0.42961330748661253,0.04639662582441227,25.004852526994554,0.1979523320757341,-0.02754411962077573
30.0,-30.0,-30.0,0.0,-30.0,-30.0,-2372500928837262.0,0.09967660965239784,0.04639662582441227,-0.5629962601262388,-0.15127383656168733,-0.020982308454197365
30.0,-30.0,-30.0,0.0,-30.0,0.0,-2372500928837264.0,0.09967660965239784,0.04639662582441227,-0.5629962601262388,0.04200095179367552,-0.17706788043537872
30.0,-30.0,-30.0,0.0,-30.0,30.0,-2372500928837263.5,0.09967660965239783,0.04639662582441226,-0.5629962601262406,-0.10551229797751957,-0.03364364611715977
30.0,-30.0,-30.0,0.0,0.0,-30.0,-2372500928837264.0,0.09967660965239784,0.04639662582441226,-0.5629962601262388,-0.053127681844332544,0.19697038389276125
30.0,-30.0,-30.0,0.0,0.0,0.0,-2372500928837262.0,0.09967660965239782,0.04639662582441223,-4.832813151841285,-2.832352362577081,5.565634226217385
30.0,-30.0,-30.0,0.0,0.0,30.0,-2372500928837261.5,0.09967660965239783,0.04639662582441223,-0.5629962601262406,0.2996407300079943,-0.19833773291119183
30.0,-30.0,-30.0,0.0,30.0,-30.0,-2372500928837264.0,0.09967660965239784,0.04639662582441227,-0.5629962601262388,0.13488379265437822,0.08174824305494231
30.0,-30.0,-30.0,0.0,30.0,0.0,-2372500928837264.0,0.09967660965239784,0.04639662582441227,-0.5629962601262384,0.0024808147937223153,0.1757005314169481
30.0,-30.0,-30.0,0.0,30.0,30.0,-2372500928837262.5,0.09967660965239786,0.04639662582441226,-0.5629962601262406,0.1979523320757341,-0.027544119620775756
30.0,-30.0,-30.0,30.0,-30.0,-30.0,-2372500928837282.5,0.09967660965239784,0.04639662582441227,-29.85835437318751,-0.15127383656168733,-0.02098230845419738
30.0,-30.0,-30.0,30.0,-30.0,0.0,-2372500928837282.5,0.09967660965239784,0.04639662582441226,-29.858354373187538,0.04200095179367553,-0.1770678804353787
30.0,-30.0,-30.0,30.0,-30.0,30.0,-2372500928837282.5,0.09967660965239784,0.04639662582441227,-29.85835437318751,-0.10551229797751956,-0.03364364611715978
30.0,-30.0,-30.0,30.0,0.0,-30.0,-2372500928837282.5,0.09967660965239784,0.04639662582441227,-32.93997761660335,-2.341625622280676,0.19697038389276128
30.0,-30.0,-30.0,30.0,0.0,0.0,-2372500928837282.5,0.09967660965239786,0.04639662582441227,-35.75964666411945,-10.27990674952283,24.663666807225475
30.0,-30.0,-30.0,30.0,0.0,30.0,-2372500928837281.5,0.09967660965239783,0.04639662582441227,-32.939977616603386,-1.9888572104283493,-0.19833773291119186
30.0,-30.0,-30.0,30.0,30.0,-30.0,-2372500928837282.5,0.09967660965239783,0.04639662582441226,-25.161432346124823,0.769431518154813,0.0817482430549423
30.0,-30.0,-30.0,30.0,30.0,0.0,-2372500928837281.0,0.09967660965239784,0.046396625824412244,-25.161432346124815,0.6370285402941571,0.17570053141694808
